sz pak,Sz Pak(Hong Kong),22.3166667,114.03333329999998
sz tsz uk,Sz Tsz Uk(Hong Kong),22.45,114.03333329999998
szabad,Szabad(Hungary),46.005716,18.044713
szabadbattyan,Szabadbattyán(Hungary),47.119023,18.368235000000002
szabadegyhaza,Szabadegyháza(Hungary),47.07608,18.689857
szabadfalu,Szabadfalu(Romania),45.716667,21.183332999999998
szabadfalva,Szabadfalva(Romania),45.716667,21.183332999999998
szabadfold,Szabadföld(Hungary),46.2,19.533333
szabadfoldek,Szabadföldek(Hungary),46.2,19.533333
szabadhegy,Szabadhegy(Hungary),47.369945,18.648594
szabadhegy,Szabadhegy(Hungary),46.46212,17.02828
szabadhegy,Szabadhegy(Slovenia),46.81,16.187222199999997
szabadhely,Szabadhely(Romania),46.133333,21.516667
szabadhidveg,Szabadhidvég(Hungary),46.817432000000004,18.268475
szabadi,Szabadi(Hungary),46.367905,18.03193
szabadja,Szabadja(Hungary),46.005716,18.044713
szabadka,Szabadka(Hungary),46.583333,21.183332999999998
szabadka,Szabadka(Serbia),46.1,19.666667
szabadkigyos,Szabadkígyós(Hungary),46.616667,21.1
szabadpuszta,Szabadpuszta(Hungary),48.083333,19.3
szabadret,Szabadrét(Hungary),47.051333,19.320332999999998
szabadsagdulo,Szabadsagdulo(Hungary),47.45,21.4
szabadsagfoldek,Szabadságföldek(Hungary),46.766667,20.8
szabadsagforras,Szabadságforrás(Hungary),47.666667,19.083333
szabadsaghegy,Szabadsághegy(Hungary),47.116667,18.366667
szabadsagkut,Szabadságkút(Hungary),48.1,20.583333
szabadsagliget,Szabadságliget(Hungary),47.616667,18.916667
szabadsagmajor,Szabadságmajor(Hungary),48.116667,20.916667
szabadsagpuszta,Szabadságpuszta(Hungary),47.066666999999995,17.916667
szabadsagtanya,Szabadságtanya(Hungary),48.216667,20.4
szabadsagtelep,Szabadságtelep(Hungary),48.166667,21.566667000000002
szabadsagter,Szabadságtér(Hungary),47.783333,18.75
szabadszallas,Szabadszállás(Hungary),46.875752,19.223244
szabadszallastanya,Szabadszállástanya(Hungary),45.85,17.866667
szabadszentkiraly,Szabadszentkirály(Hungary),46.005716,18.044713
szabalcs,Szabalcs(Romania),46.016667,21.916667
szabas,Szabás(Hungary),46.198571,17.936926
szabas,Szabás(Hungary),46.289237,17.448227
szabaton,Szabaton(Hungary),46.554063,18.544116
