br-rherarda,Br-Rherarda(Morocco),32.500535,-7.541885000000001
bra,Bra(Belgium),50.316666999999995,5.733333
bra,Brå(Denmark),55.768840000000004,9.81967
bra,Bra(Spain),43.094058000000004,-7.830955
bra,Brá(Guinea-Bissau),11.866666699999998,-15.633333300000002
bra,Bra(Indonesia),-7.8033,112.3614
bra,Bra(Italy),44.7,7.85
bra-daulatpur,Bra-Daulatpur(Bangladesh),23.7333333,90.8
bra`sheet,Bra`sheet(Lebanon),33.1769444,35.4458333
bra`shit,Bra`shit(Lebanon),33.1769444,35.4458333
braa,Braa(Denmark),55.768840000000004,9.81967
braabaek,Braabæk(Denmark),55.368680000000005,9.537389
braach,Braach(Germany),51.0,9.683333
braachite,Braachîte(Lebanon),33.1769444,35.4458333
braade,Braade(Denmark),55.832060999999996,11.692836999999999
braak,Braak(Germany),51.85,9.616667
braak,Braak(Germany),53.61666700000001,10.25
braake,Braake(Germany),53.13333299999999,8.633333
braaken,Braaken(Germany),54.15,9.083333
braakhoek,Braakhoek(Netherlands),51.404463,5.176576
braakhuizen,Braakhuizen(Netherlands),51.426137,5.568127
braakpeel,Braakpeel(Netherlands),51.281648,5.797268
braam,Braam(Germany),51.65,7.883333
braam-ostwennemer,Braam-Ostwennemer(Germany),51.666667,7.883333
braambeierhoek,Braambeierhoek(Belgium),51.283333,3.2833330000000003
braamberg,Braamberg(Netherlands),52.646223,6.518732
braamberg,Braamberg(Netherlands),52.937526,7.047028
braambosch,Braambosch(Netherlands),51.344097,5.4133379999999995
braamdonk,Braamdonk(Belgium),51.05,3.5
braame,Braâme(Algeria),36.3833333,5.1833333
braamfontein,Braamfontein(South Africa),-31.411281,26.486987
braamhoek,Braamhoek(South Africa),-30.828832000000002,26.571023999999998
braamt,Braamt(Netherlands),51.922615,6.263955999999999
braan,Braan(Indonesia),-7.6,112.1162
braangin,Braangin(Indonesia),-8.2663,112.2778
braarup,Braarup(Denmark),56.310892,9.658457
braarup,Braarup(Denmark),56.936555000000006,9.393519
braas,Braås(Sweden),57.066667,15.05
braasche,Braasche(Germany),53.083332999999996,10.9
braaskov,Braaskov(Denmark),55.76316,9.828086
braastein,Braastein(Norway),58.8,5.8
braat,Braat(Russian Federation),66.966667,152.416667
braat,Braat(Syrian Arab Republic),36.3833333,36.9
braate,Braate(Norway),60.05,11.05
braate,Braate(Norway),59.45,11.016667
braaten,Braaten(Norway),58.733332999999995,9.05
braaten,Braaten(Norway),59.63333299999999,9.5
braaten,Braaten(Norway),60.4,11.516667
braathveit,Braathveit(Norway),59.583332999999996,6.8
braawe,Braawe(Somalia),1.1,44.05
braba,Braba(Brazil),-12.35,-39.05
brabade,Brabade(Ghana),5.4166667,-1.0333333
brabaek,Brabæk(Denmark),55.368680000000005,9.537389
brabahan,Brabahan(Indonesia),-7.250278,109.301667
brabakan,Brabakan(Indonesia),-7.510555999999999,109.956111
braband,Braband(Germany),51.316666999999995,7.4
braband,Braband(Netherlands),51.833333,4.3333330000000005
brabander,Brabander(Netherlands),51.535897999999996,5.968294
brabander,Brabander(Russian Federation),51.203889000000004,45.917221999999995
brabant,Brabant(Canada),69.45,-133.066667
brabant,Brabant(France),48.845232,4.9814050000000005
brabant,Brabant(United States of America),38.1152778,-82.3175
brabant,Brabant(South Africa),-29.077983000000003,26.038101
brabant-en-argonne,Brabant-en-Argonne(France),49.123844,5.1367650000000005
brabant-le-roi,Brabant-le-Roi(France),48.845232,4.9814050000000005
brabant-putte,Brabant-Putte(Belgium),51.35,4.383333
brabant-sur-meuse,Brabant-sur-Meuse(France),49.272335,5.3103739999999995
brabanta,Brabanta(Congo),-4.4166669999999995,20.333333
brabanta,Brabanta(Zaire),-4.4166667,20.3333333
brabants-putte,Brabants-Putte(Belgium),51.35,4.383333
brabarai,Brabarai(Pakistan),34.811464,72.651624
brabec,Brabec(Czechia),49.233333,15.083332999999998
brabecke,Brabecke(Germany),51.266667,8.383333
brabeti,Brabeti(Romania),43.966667,24.016667
brabeti,Brabeti(Romania),44.466667,24.766667
brabichbo,Brabichbo(Syrian Arab Republic),35.6166667,36.0
brabila,Brabila(Honduras),15.316666699999999,-84.65
brabio,Brabío(Spain),43.266667,-8.2
brabishbu,Brabishbu(Syrian Arab Republic),35.6166667,36.0
brabit,Brabit(Syrian Arab Republic),37.2397222,42.163888899999996
brabite,Brâbîte(Syrian Arab Republic),37.2397222,42.163888899999996
brabo,Brabo(Brazil),-8.15,-37.433333000000005
brabo,Brabo(Indonesia),-6.8743,109.2442
brabo,Brabo(Indonesia),-7.0024,111.7868
brabo,Bråbo(Sweden),57.333332999999996,16.166667
brabodougou douzarekro,Brabodougou Douzarékro(Côte d'Ivoire),5.798332,-5.297864
brabonic,Brabonic(Serbia),42.844167,20.794167
braboniq,Braboniq(Serbia),42.844167,20.794167
brabonjic,Brabonjic(Serbia),42.844167,20.794167
brabori,Brabori(Côte d'Ivoire),5.913211,-5.379403
brabos,Brabos(Spain),40.778459000000005,-4.939342
brabos,Brabos(Spain),43.581275,-7.659341
brabou,Brâbou(Syrian Arab Republic),34.6833333,36.6333333
braboua,Braboua(Côte d'Ivoire),6.026676999999999,-5.693052
brabourne,Brabourne(United Kingdom of Great Britain and Northern Ireland),51.133333,1.0
brabova,Brabova(Romania),44.366667,23.433332999999998
brabowan,Brabowan(Indonesia),-7.0994,111.6134
brabra,Brâbra(Syrian Arab Republic),36.6,38.75
