jyar,Jyar(India),25.2338,78.7515
jydby,Jydby(Denmark),55.52877900000001,10.389728
jyddo,Jyddö(Finland),60.083332999999996,20.533333
jydemark,Jydemark(Denmark),55.516667000000005,10.333333
jyderup,Jyderup(Denmark),55.663991,11.420289
jydstrup,Jydstrup(Denmark),55.516739,11.86437
jyedem,Jyedem(Ghana),5.9333333,-1.0333333
jyekundo,Jyekundo(China),33.016667,96.733333
jyhoreissen,Jyhoreissen(Morocco),30.187932,-9.405823
jylanki-,Jylänki-(Finland),63.233332999999995,27.033333000000002
jylfyr,Jylfyr(Azerbaijan),39.41105,46.478812
jylha,Jylhä(Finland),64.016667,24.766667
jylha,Jylhä(Finland),63.266667000000005,26.55
jylha,Jylhä(Finland),63.63333299999999,23.65
jylhama,Jylhämä(Finland),64.56666700000001,26.8
jylhankyla,Jylhänkylä(Finland),63.266667000000005,26.55
jylhanniska,Jylhänniska(Finland),64.333333,25.866667
jylhanpera,Jylhänperä(Finland),64.016667,24.766667
jylhanranta,Jylhänranta(Finland),64.333333,25.866667
jyliseva,Jylisevä(Finland),62.36666700000001,22.733333
jyllerup,Jyllerup(Denmark),55.55588,8.693425
jylli,Jylli(Finland),61.783333,22.85
jyllinge,Jyllinge(Denmark),55.758426,12.112271
jyllinkoski,Jyllinkoski(Finland),62.083332999999996,22.266667
jylppy,Jylppy(Finland),60.491111,26.911389
jyly,Jyly(Finland),60.25,23.583333
jympa,Jympa(Haiti),18.85,-71.91666670000001
jynkanniemi,Jynkänniemi(Finland),63.316667,27.3
jynkka,Jynkkä(Finland),62.833332999999996,27.666666999999997
jyotipura,Jyotipura(India),25.845833,75.654167
jyraankoski,Jyräänkoski(Finland),60.9,26.816667
jyrangon kyla,Jyrangon Kylä(Finland),61.2,26.033333
jyranko,Jyränkö(Finland),61.2,26.033333
jyrinki,Jyrinki(Finland),63.933333,24.433332999999998
jyrkas,Jyrkäs(Finland),65.35,27.05
jyrkila,Jyrkilä(Russian Federation),60.94484,33.033789
jyrkka,Jyrkkä(Finland),63.783333,27.8
jyrkyli,Jyrkyli(Finland),63.1,29.016666999999998
jyry,Jyry(Finland),62.766667000000005,21.85
jyrynloukko,Jyrynloukko(Finland),62.766667000000005,21.85
jyska,Jyskä(Finland),62.233332999999995,25.833333
jyskyjarvi,Jyskyjarvi(Russian Federation),64.751622,32.102548
jyssen,Jyssen(Sweden),65.766667,23.2
jysted,Jysted(Denmark),54.862967000000005,11.332302
jystrup,Jystrup(Denmark),55.516739,11.86437
jyteskjaer,Jyteskjær(Norway),59.2,10.9
jyunri,Jyunri(India),26.6384,79.8309
jyvaskyla,Jyväskylä(Finland),62.233332999999995,25.733333
jyvaskylan maalaiskunta,Jyväskylän Maalaiskunta(Finland),62.283333,25.716667
jyvoalahti,Jyvoalahti(Russian Federation),65.11534499999999,30.920945
