lkan,Lkan(Czechia),50.442976,13.970282999999998
lkasbet,Lkasbet(Morocco),30.429160999999997,-7.410357
lkc development,LKC Development(United States of America),40.5472222,-111.90305559999999
lkc jordan view estates,LKC Jordan View Estates(United States of America),40.5458333,-111.9108333
lkeita,Lkeita(Syrian Arab Republic),36.3,37.6666667
lkenas,Lkenas(Serbia),42.928056,21.165833
lkenasi,Lkenasi(Serbia),42.928056,21.165833
lkhoms,Lkhoms(Morocco),30.763354999999997,-8.758399
lkhontze,Lkhontze(China),28.433333,92.45
lkol,lkol(Korea (Democratic People's Republic of)),40.1622222,128.5113889
lkoti,Lkoti(Georgia),43.4047222,40.0772222
lkouzoudene,Lkouzoudene(Morocco),31.461833000000002,-7.302463
lkrakria,Lkrakria(Morocco),31.03,-9.3
lksaib,Lksaib(Morocco),29.5,-9.58
lksebt,Lksebt(Morocco),29.5,-9.58
lkund,Lkund(Albania),41.7727778,20.054722199999997
lkundi,Lkundi(Albania),41.7727778,20.054722199999997
