hn thinh,Hn Thinh(Viet Nam),18.883333,105.28333300000001
hna-eindan,Hna-eindan(Myanmar),17.55,95.5666667
hnaberd,Hnaberd(Armenia),40.6427778,44.1444444
hnaberd,Hnaberd(Armenia),40.0058333,44.5744444
hnacov,Hnacov(Czechia),49.361934000000005,13.497623999999998
hnadid,Hnadid(New Caledonia),-21.45,168.1
hnaenede,Hnaénéde(New Caledonia),-21.466666699999998,168.0
hnaeu,Hnaeu(New Caledonia),-20.9833333,167.3833333
hnahlan,Hnahlan(India),23.683332999999998,93.383333
hnahthial,Hnahthial(Myanmar),23.0166667,93.4
hnaider,Hnaïder(Lebanon),34.6166667,36.4333333
hnaingkharaung,Hnaingkharaung(Myanmar),16.6333333,98.1
hnakkin-gyi,Hnakkin-gyi(Myanmar),23.033333300000002,95.3
hnakyatkwe,Hnakyatkwe(Myanmar),19.8,95.6166667
hnamazayit,Hnamazayit(Myanmar),22.6166667,95.5666667
hnanchaung,Hnanchaung(Myanmar),19.8,94.2166667
hnandaung,Hnandaung(Myanmar),17.1166667,96.8166667
hnandaung,Hnandaung(Myanmar),17.0833333,97.3
hnangan,Hnangan(Myanmar),20.8166667,96.05
hnangingyi,Hnangingyi(Myanmar),23.033333300000002,95.3
hnangyaung,Hnangyaung(Myanmar),19.8,94.2166667
hnangyi,Hnangyi(Myanmar),22.0166667,96.1833333
hnanice,Hnanice(Czechia),48.797632,15.987254
hnanice,Hnanice(Czechia),50.543822,15.221742
hnantazauk,Hnantazauk(Myanmar),13.583333300000001,98.5333333
hnanzigan,Hnanzigan(Myanmar),21.466666699999998,94.7833333
hnapalou,Hnapalou(New Caledonia),-20.9,167.2666667
hnarivske,Hnarivske(Ukraine),48.013345,35.282455999999996
hnasaungbyaing,Hnasaungbyaing(Myanmar),19.0,96.4
hnasse,Hnassé(New Caledonia),-20.9166667,167.2666667
hnatangu shanywa,Hnatangu Shanywa(Myanmar),18.75,96.5166667
hnatchodaw,Hnatchodaw(Myanmar),21.6166667,95.6
hnatkiv,Hnatkiv(Ukraine),48.447685,28.491885999999997
hnatkowice,Hnatkowice(Poland),49.871531,22.768095000000002
hnatnice,Hnatnice(Czechia),50.020754,16.437791
hnauksan,Hnauksan(Myanmar),19.3833333,95.66666670000001
hnaungba,Hnaungba(Myanmar),21.45,95.2333333
hnaw,Hnaw(Myanmar),21.4833333,94.1166667
hnawayece,Hnawayéce(New Caledonia),-21.4333333,167.8666667
hnawbauk,Hnawbauk(Myanmar),21.45,94.7166667
hnawbin,Hnawbin(Myanmar),21.466666699999998,94.9833333
hnawbin,Hnawbin(Myanmar),19.2,96.4
hnawbin,Hnawbin(Myanmar),22.4166667,95.7333333
hnawbingon,Hnawbingon(Myanmar),20.65,95.9333333
hnawbingyi,Hnawbingyi(Myanmar),22.5833333,95.15
hnawdaung,Hnawdaung(Myanmar),22.466666699999998,94.5333333
hnawdaw,Hnawdaw(Myanmar),21.1666667,95.6333333
hnawdwin,Hnawdwin(Myanmar),21.15,95.1333333
hnawgan,Hnawgan(Myanmar),21.2333333,95.7166667
hnawgon,Hnawgon(Myanmar),20.65,95.2666667
hnawgon,Hnawgon(Myanmar),17.1666667,95.91666670000001
hnawgon,Hnawgon(Myanmar),22.7333333,95.58333329999999
hnawgyin hnaw,Hnawgyin Hnaw(Myanmar),22.8333333,95.75
hnawkin,Hnawkin(Myanmar),18.6,96.41666670000001
hnawte,Hnawte(Myanmar),21.6,93.3833333
hnawyin,Hnawyin(Myanmar),22.4,95.1833333
hnayder,Hnayder(Lebanon),34.6166667,36.4333333
hnedwin,Hnedwin(Myanmar),22.8833333,95.58333329999999
hnefis,Hnéfis(Syrian Arab Republic),34.95,37.0
hnegyo,Hnegyo(Myanmar),17.3833333,95.4666667
hneidir,Hneidir(Lebanon),34.6166667,36.4333333
hnetchaung,Hnetchaung(Myanmar),21.3,94.2166667
hnetsawa,Hnetsawa(Myanmar),19.9333333,94.1333333
hnevanice,Hnevanice(Czechia),49.516075,14.366667000000001
hnevanov,Hnevanov(Czechia),48.682266999999996,14.409916
hnevceves,Hnevceves(Czechia),50.315585,15.719449
hnevetice,Hnevetice(Czechia),49.832886,16.052749
hnevice,Hnevice(Czechia),50.446193,14.367809
hnevin,Hnevin(Czechia),50.128528,12.453804
hnevkov,Hnevkov(Czechia),49.400597,13.905173000000001
hnevkov,Hnevkov(Czechia),49.867619,16.818452
hnevkovice,Hnevkovice(Czechia),49.533333,15.316667
hnevkovice na leveho brehu vltavy,Hnevkovice na Leveho Brehu Vltavy(Czechia),49.193723,14.442453
hnevnice,Hnevnice(Czechia),49.728574,13.102175
hnevosice,Hnevosice(Czechia),50.003807,18.009307
hnevotin,Hnevotin(Czechia),49.572140000000005,17.178931
hnevsin,Hnevsin(Czechia),49.754145,14.38582
hnewe,Hnewe(Myanmar),21.4,96.1833333
hnewitz,Hnewitz(Czechia),50.446193,14.367809
hngatawgon,Hngatawgon(Myanmar),20.4166667,94.85
hngetkadaung,Hngetkadaung(Myanmar),21.6,96.16666670000001
hngetkya,Hngetkya(Myanmar),22.7666667,95.2833333
hngetkyagyaung,Hngetkyagyaung(Myanmar),16.45,95.15
hngetkyat,Hngetkyat(Myanmar),16.4972222,96.1683333
hngetkyi-thaik,Hngetkyi-thaik(Myanmar),23.4333333,95.4333333
hngetkyidaung,Hngetkyidaung(Myanmar),16.4,97.7
hngetkyidaung,Hngetkyidaung(Myanmar),16.4038889,96.1922222
hngetkyigwin,Hngetkyigwin(Myanmar),18.0833333,95.2
hngetkyithaik,Hngetkyithaik(Myanmar),21.75,96.3166667
hngetkyithaik,Hngetkyithaik(Myanmar),18.466666699999998,96.4666667
hngetkyiyegyaw,Hngetkyiyegyaw(Myanmar),16.9677778,96.8347222
hngetmi,Hngetmi(Myanmar),20.6166667,96.3
